user_id,destination,year,month,visitors,rating,review_text,cost_level,dest_type,city
175,Rishikesh,2023,3,2140,3.5,Budget-friendly and great food.,2,adventure,Rishikesh
158,Goa,2023,4,2838,3.9,Must visit for culture lovers.,3,beach,Goa
145,Goa,2023,4,2838,4.4,Peaceful and beautiful scenery.,3,beach,Goa
146,Goa,2023,4,2838,3.7,Budget-friendly and great food.,3,beach,Goa
105,Goa,2023,4,2838,3.2,Must visit for culture lovers.,3,beach,Goa
148,Goa,2023,4,2838,3.3,Budget-friendly and great food.,3,beach,Goa
128,Manali,2023,4,1840,3.1,Not well maintained in some areas.,2,mountain,Manali
102,Manali,2023,4,1840,4.1,Adventure sports were thrilling.,2,mountain,Manali
153,Manali,2023,4,1840,3.4,Not well maintained in some areas.,2,mountain,Manali
154,Manali,2023,4,1840,3.8,Good food and hotels.,2,mountain,Manali
121,Manali,2023,4,1840,4.1,Adventure sports were thrilling.,2,mountain,Manali
112,Jaipur,2023,4,1802,3.9,Good food and hotels.,2,culture,Jaipur
147,Jaipur,2023,4,1802,3.7,Adventure sports were thrilling.,2,culture,Jaipur
151,Jaipur,2023,4,1802,2.9,Peaceful and beautiful scenery.,2,culture,Jaipur
189,Jaipur,2023,4,1802,4.3,Great place with excellent beaches.,2,culture,Jaipur
110,Jaipur,2023,4,1802,3.9,Good food and hotels.,2,culture,Jaipur
167,Varanasi,2023,4,2496,3.3,"Amazing views, perfect for families.",2,spiritual,Varanasi
119,Varanasi,2023,4,2496,4.5,Good food and hotels.,2,spiritual,Varanasi
188,Varanasi,2023,4,2496,3.3,Great place with excellent beaches.,2,spiritual,Varanasi
116,Varanasi,2023,4,2496,3.7,"Amazing views, perfect for families.",2,spiritual,Varanasi
192,Varanasi,2023,4,2496,5.0,Budget-friendly and great food.,2,spiritual,Varanasi
112,Kerala,2023,4,2938,4.0,Adventure sports were thrilling.,3,backwater,Kerala
181,Kerala,2023,4,2938,4.0,Good food and hotels.,3,backwater,Kerala
173,Kerala,2023,4,2938,3.9,Excellent hospitality.,3,backwater,Kerala
102,Kerala,2023,4,2938,3.3,Budget-friendly and great food.,3,backwater,Kerala
151,Kerala,2023,4,2938,3.7,Budget-friendly and great food.,3,backwater,Kerala
116,Rishikesh,2023,4,2374,3.8,Excellent hospitality.,2,adventure,Rishikesh
160,Rishikesh,2023,4,2374,4.7,Peaceful and beautiful scenery.,2,adventure,Rishikesh
199,Rishikesh,2023,4,2374,4.3,Not well maintained in some areas.,2,adventure,Rishikesh
106,Rishikesh,2023,4,2374,3.3,Budget-friendly and great food.,2,adventure,Rishikesh
145,Rishikesh,2023,4,2374,4.3,Great place with excellent beaches.,2,adventure,Rishikesh
120,Goa,2023,5,2767,3.7,"Amazing views, perfect for families.",3,beach,Goa
186,Goa,2023,5,2767,3.7,Good food and hotels.,3,beach,Goa
184,Goa,2023,5,2767,3.7,Great place with excellent beaches.,3,beach,Goa
175,Goa,2023,5,2767,4.5,"Amazing views, perfect for families.",3,beach,Goa
107,Goa,2023,5,2767,4.3,Not well maintained in some areas.,3,beach,Goa
159,Manali,2023,5,5012,3.6,Excellent hospitality.,2,mountain,Manali
143,Manali,2023,5,5012,3.7,Budget-friendly and great food.,2,mountain,Manali
115,Manali,2023,5,5012,3.5,Too crowded during holidays.,2,mountain,Manali
166,Manali,2023,5,5012,3.5,Adventure sports were thrilling.,2,mountain,Manali
162,Manali,2023,5,5012,3.9,Budget-friendly and great food.,2,mountain,Manali
132,Jaipur,2023,5,2134,3.8,Must visit for culture lovers.,2,culture,Jaipur
121,Jaipur,2023,5,2134,4.0,Must visit for culture lovers.,2,culture,Jaipur
195,Jaipur,2023,5,2134,3.4,Not well maintained in some areas.,2,culture,Jaipur
183,Jaipur,2023,5,2134,4.9,Must visit for culture lovers.,2,culture,Jaipur
143,Jaipur,2023,5,2134,4.6,"Amazing views, perfect for families.",2,culture,Jaipur
179,Varanasi,2023,5,2889,4.4,Must visit for culture lovers.,2,spiritual,Varanasi
190,Varanasi,2023,5,2889,4.0,Too crowded during holidays.,2,spiritual,Varanasi
152,Varanasi,2023,5,2889,2.8,Must visit for culture lovers.,2,spiritual,Varanasi
148,Varanasi,2023,5,2889,3.5,Peaceful and beautiful scenery.,2,spiritual,Varanasi
194,Varanasi,2023,5,2889,4.3,Adventure sports were thrilling.,2,spiritual,Varanasi
144,Kerala,2023,5,2963,4.0,Too crowded during holidays.,3,backwater,Kerala
150,Kerala,2023,5,2963,4.1,Not well maintained in some areas.,3,backwater,Kerala
158,Kerala,2023,5,2963,3.8,"Amazing views, perfect for families.",3,backwater,Kerala
193,Kerala,2023,5,2963,3.1,Good food and hotels.,3,backwater,Kerala
192,Kerala,2023,5,2963,3.8,Excellent hospitality.,3,backwater,Kerala
110,Rishikesh,2023,5,3101,4.2,Excellent hospitality.,2,adventure,Rishikesh
115,Rishikesh,2023,5,3101,3.8,Good food and hotels.,2,adventure,Rishikesh
194,Rishikesh,2023,5,3101,3.8,Adventure sports were thrilling.,2,adventure,Rishikesh
109,Rishikesh,2023,5,3101,4.0,Great place with excellent beaches.,2,adventure,Rishikesh
199,Rishikesh,2023,5,3101,3.0,Adventure sports were thrilling.,2,adventure,Rishikesh
190,Goa,2023,6,1643,4.1,Adventure sports were thrilling.,3,beach,Goa
174,Goa,2023,6,1643,4.0,"Amazing views, perfect for families.",3,beach,Goa
115,Goa,2023,6,1643,4.1,Great place with excellent beaches.,3,beach,Goa
148,Goa,2023,6,1643,3.8,Peaceful and beautiful scenery.,3,beach,Goa
149,Goa,2023,6,1643,4.3,Adventure sports were thrilling.,3,beach,Goa
121,Manali,2023,6,4779,4.6,Excellent hospitality.,2,mountain,Manali
151,Manali,2023,6,4779,4.3,Not well maintained in some areas.,2,mountain,Manali
110,Manali,2023,6,4779,3.6,Adventure sports were thrilling.,2,mountain,Manali
163,Manali,2023,6,4779,4.3,Great place with excellent beaches.,2,mountain,Manali
133,Manali,2023,6,4779,4.4,Too crowded during holidays.,2,mountain,Manali
195,Jaipur,2023,6,2967,4.2,Not well maintained in some areas.,2,culture,Jaipur
190,Jaipur,2023,6,2967,4.3,Peaceful and beautiful scenery.,2,culture,Jaipur
143,Jaipur,2023,6,2967,4.0,Adventure sports were thrilling.,2,culture,Jaipur
158,Jaipur,2023,6,2967,4.1,"Amazing views, perfect for families.",2,culture,Jaipur
189,Jaipur,2023,6,2967,3.9,Peaceful and beautiful scenery.,2,culture,Jaipur
133,Varanasi,2023,6,3243,3.3,Great place with excellent beaches.,2,spiritual,Varanasi
141,Varanasi,2023,6,3243,3.3,Peaceful and beautiful scenery.,2,spiritual,Varanasi
178,Varanasi,2023,6,3243,3.0,Budget-friendly and great food.,2,spiritual,Varanasi
130,Varanasi,2023,6,3243,4.0,"Amazing views, perfect for families.",2,spiritual,Varanasi
132,Varanasi,2023,6,3243,3.4,Good food and hotels.,2,spiritual,Varanasi
110,Kerala,2023,6,2484,4.2,Peaceful and beautiful scenery.,3,backwater,Kerala
130,Kerala,2023,6,2484,3.7,Peaceful and beautiful scenery.,3,backwater,Kerala
193,Kerala,2023,6,2484,3.9,Peaceful and beautiful scenery.,3,backwater,Kerala
125,Kerala,2023,6,2484,4.5,Excellent hospitality.,3,backwater,Kerala
117,Kerala,2023,6,2484,4.2,"Amazing views, perfect for families.",3,backwater,Kerala
166,Rishikesh,2023,6,2780,4.1,"Amazing views, perfect for families.",2,adventure,Rishikesh
143,Rishikesh,2023,6,2780,4.1,Peaceful and beautiful scenery.,2,adventure,Rishikesh
144,Rishikesh,2023,6,2780,3.9,Great place with excellent beaches.,2,adventure,Rishikesh
106,Rishikesh,2023,6,2780,4.3,Excellent hospitality.,2,adventure,Rishikesh
122,Rishikesh,2023,6,2780,3.8,Adventure sports were thrilling.,2,adventure,Rishikesh
114,Goa,2023,7,1570,3.1,"Amazing views, perfect for families.",3,beach,Goa
179,Goa,2023,7,1570,4.4,Must visit for culture lovers.,3,beach,Goa
119,Goa,2023,7,1570,4.9,Must visit for culture lovers.,3,beach,Goa
186,Goa,2023,7,1570,4.7,Peaceful and beautiful scenery.,3,beach,Goa
165,Goa,2023,7,1570,3.2,Great place with excellent beaches.,3,beach,Goa
171,Manali,2023,7,4717,4.1,Great place with excellent beaches.,2,mountain,Manali
134,Manali,2023,7,4717,3.5,Good food and hotels.,2,mountain,Manali
147,Manali,2023,7,4717,4.1,"Amazing views, perfect for families.",2,mountain,Manali
191,Manali,2023,7,4717,3.2,Must visit for culture lovers.,2,mountain,Manali
110,Manali,2023,7,4717,4.3,Budget-friendly and great food.,2,mountain,Manali
160,Jaipur,2023,7,2807,3.2,Good food and hotels.,2,culture,Jaipur
169,Jaipur,2023,7,2807,4.2,Excellent hospitality.,2,culture,Jaipur
159,Jaipur,2023,7,2807,3.8,Must visit for culture lovers.,2,culture,Jaipur
183,Jaipur,2023,7,2807,3.5,Budget-friendly and great food.,2,culture,Jaipur
146,Jaipur,2023,7,2807,3.7,"Amazing views, perfect for families.",2,culture,Jaipur
121,Varanasi,2023,7,3121,4.0,Too crowded during holidays.,2,spiritual,Varanasi
191,Varanasi,2023,7,3121,4.1,Must visit for culture lovers.,2,spiritual,Varanasi
101,Varanasi,2023,7,3121,3.8,Must visit for culture lovers.,2,spiritual,Varanasi
152,Varanasi,2023,7,3121,4.2,Good food and hotels.,2,spiritual,Varanasi
159,Varanasi,2023,7,3121,3.6,Excellent hospitality.,2,spiritual,Varanasi
106,Kerala,2023,7,2752,4.5,Adventure sports were thrilling.,3,backwater,Kerala
175,Kerala,2023,7,2752,3.8,Not well maintained in some areas.,3,backwater,Kerala
107,Kerala,2023,7,2752,3.3,Peaceful and beautiful scenery.,3,backwater,Kerala
199,Kerala,2023,7,2752,3.5,Too crowded during holidays.,3,backwater,Kerala
184,Kerala,2023,7,2752,4.5,Good food and hotels.,3,backwater,Kerala
140,Rishikesh,2023,7,1523,3.5,Not well maintained in some areas.,2,adventure,Rishikesh
171,Rishikesh,2023,7,1523,4.4,"Amazing views, perfect for families.",2,adventure,Rishikesh
199,Rishikesh,2023,7,1523,4.4,Too crowded during holidays.,2,adventure,Rishikesh
150,Rishikesh,2023,7,1523,3.1,Adventure sports were thrilling.,2,adventure,Rishikesh
146,Rishikesh,2023,7,1523,3.8,Excellent hospitality.,2,adventure,Rishikesh
121,Goa,2023,8,1241,3.7,Great place with excellent beaches.,3,beach,Goa
150,Goa,2023,8,1241,3.6,Must visit for culture lovers.,3,beach,Goa
171,Goa,2023,8,1241,3.4,Good food and hotels.,3,beach,Goa
109,Goa,2023,8,1241,4.0,Good food and hotels.,3,beach,Goa
194,Goa,2023,8,1241,3.4,Must visit for culture lovers.,3,beach,Goa
152,Manali,2023,8,3845,3.6,Too crowded during holidays.,2,mountain,Manali
181,Manali,2023,8,3845,5.0,Too crowded during holidays.,2,mountain,Manali
108,Manali,2023,8,3845,4.0,Too crowded during holidays.,2,mountain,Manali
114,Manali,2023,8,3845,4.1,Great place with excellent beaches.,2,mountain,Manali
144,Manali,2023,8,3845,3.1,"Amazing views, perfect for families.",2,mountain,Manali
150,Jaipur,2023,8,2303,3.7,Budget-friendly and great food.,2,culture,Jaipur
170,Jaipur,2023,8,2303,4.1,Not well maintained in some areas.,2,culture,Jaipur
103,Jaipur,2023,8,2303,3.7,Good food and hotels.,2,culture,Jaipur
183,Jaipur,2023,8,2303,3.9,Budget-friendly and great food.,2,culture,Jaipur
131,Jaipur,2023,8,2303,3.9,"Amazing views, perfect for families.",2,culture,Jaipur
112,Varanasi,2023,8,2579,4.4,Not well maintained in some areas.,2,spiritual,Varanasi
128,Varanasi,2023,8,2579,3.9,Budget-friendly and great food.,2,spiritual,Varanasi
153,Varanasi,2023,8,2579,3.8,Budget-friendly and great food.,2,spiritual,Varanasi
162,Varanasi,2023,8,2579,4.1,Too crowded during holidays.,2,spiritual,Varanasi
104,Varanasi,2023,8,2579,4.8,Peaceful and beautiful scenery.,2,spiritual,Varanasi
110,Kerala,2023,8,2197,4.1,Must visit for culture lovers.,3,backwater,Kerala
174,Kerala,2023,8,2197,3.7,Too crowded during holidays.,3,backwater,Kerala
141,Kerala,2023,8,2197,4.0,Adventure sports were thrilling.,3,backwater,Kerala
163,Kerala,2023,8,2197,3.9,"Amazing views, perfect for families.",3,backwater,Kerala
131,Kerala,2023,8,2197,3.6,Peaceful and beautiful scenery.,3,backwater,Kerala
174,Rishikesh,2023,8,2013,4.2,Must visit for culture lovers.,2,adventure,Rishikesh
143,Rishikesh,2023,8,2013,4.3,Must visit for culture lovers.,2,adventure,Rishikesh
150,Rishikesh,2023,8,2013,4.1,"Amazing views, perfect for families.",2,adventure,Rishikesh
161,Rishikesh,2023,8,2013,4.5,Not well maintained in some areas.,2,adventure,Rishikesh
134,Rishikesh,2023,8,2013,4.0,Adventure sports were thrilling.,2,adventure,Rishikesh
173,Goa,2023,9,3117,3.7,Excellent hospitality.,3,beach,Goa
176,Goa,2023,9,3117,4.2,"Amazing views, perfect for families.",3,beach,Goa
149,Goa,2023,9,3117,4.1,Good food and hotels.,3,beach,Goa
162,Goa,2023,9,3117,3.3,Not well maintained in some areas.,3,beach,Goa
126,Goa,2023,9,3117,4.6,Good food and hotels.,3,beach,Goa
110,Manali,2023,9,1971,4.9,Excellent hospitality.,2,mountain,Manali
184,Manali,2023,9,1971,4.3,"Amazing views, perfect for families.",2,mountain,Manali
104,Manali,2023,9,1971,4.0,Not well maintained in some areas.,2,mountain,Manali
107,Manali,2023,9,1971,4.8,Too crowded during holidays.,2,mountain,Manali
144,Manali,2023,9,1971,4.1,Adventure sports were thrilling.,2,mountain,Manali
104,Jaipur,2023,9,2491,4.1,Good food and hotels.,2,culture,Jaipur
141,Jaipur,2023,9,2491,4.0,Not well maintained in some areas.,2,culture,Jaipur
108,Jaipur,2023,9,2491,3.3,"Amazing views, perfect for families.",2,culture,Jaipur
153,Jaipur,2023,9,2491,3.3,Too crowded during holidays.,2,culture,Jaipur
100,Jaipur,2023,9,2491,4.3,Excellent hospitality.,2,culture,Jaipur
183,Varanasi,2023,9,2019,4.3,Adventure sports were thrilling.,2,spiritual,Varanasi
138,Varanasi,2023,9,2019,3.8,Adventure sports were thrilling.,2,spiritual,Varanasi
193,Varanasi,2023,9,2019,4.1,Not well maintained in some areas.,2,spiritual,Varanasi
132,Varanasi,2023,9,2019,4.4,Adventure sports were thrilling.,2,spiritual,Varanasi
153,Varanasi,2023,9,2019,3.8,Must visit for culture lovers.,2,spiritual,Varanasi
136,Kerala,2023,9,2898,3.6,Not well maintained in some areas.,3,backwater,Kerala
148,Kerala,2023,9,2898,3.3,Good food and hotels.,3,backwater,Kerala
126,Kerala,2023,9,2898,3.5,Budget-friendly and great food.,3,backwater,Kerala
150,Kerala,2023,9,2898,4.3,Peaceful and beautiful scenery.,3,backwater,Kerala
165,Kerala,2023,9,2898,4.2,Peaceful and beautiful scenery.,3,backwater,Kerala
103,Rishikesh,2023,9,3230,5.0,Excellent hospitality.,2,adventure,Rishikesh
168,Rishikesh,2023,9,3230,4.2,Excellent hospitality.,2,adventure,Rishikesh
173,Rishikesh,2023,9,3230,4.3,Excellent hospitality.,2,adventure,Rishikesh
141,Rishikesh,2023,9,3230,3.8,Must visit for culture lovers.,2,adventure,Rishikesh
133,Rishikesh,2023,9,3230,3.1,Excellent hospitality.,2,adventure,Rishikesh
148,Goa,2023,10,2819,3.8,"Amazing views, perfect for families.",3,beach,Goa
198,Goa,2023,10,2819,3.9,Good food and hotels.,3,beach,Goa
139,Goa,2023,10,2819,4.5,Must visit for culture lovers.,3,beach,Goa
167,Goa,2023,10,2819,4.0,Peaceful and beautiful scenery.,3,beach,Goa
169,Goa,2023,10,2819,4.3,Not well maintained in some areas.,3,beach,Goa
103,Manali,2023,10,1941,4.0,Adventure sports were thrilling.,2,mountain,Manali
110,Manali,2023,10,1941,3.4,Excellent hospitality.,2,mountain,Manali
125,Manali,2023,10,1941,4.0,Good food and hotels.,2,mountain,Manali
149,Manali,2023,10,1941,4.0,Excellent hospitality.,2,mountain,Manali
193,Manali,2023,10,1941,2.9,Not well maintained in some areas.,2,mountain,Manali
131,Jaipur,2023,10,2225,4.4,Not well maintained in some areas.,2,culture,Jaipur
102,Jaipur,2023,10,2225,4.0,Budget-friendly and great food.,2,culture,Jaipur
159,Jaipur,2023,10,2225,3.8,Good food and hotels.,2,culture,Jaipur
122,Jaipur,2023,10,2225,3.7,Great place with excellent beaches.,2,culture,Jaipur
108,Jaipur,2023,10,2225,4.2,"Amazing views, perfect for families.",2,culture,Jaipur
182,Varanasi,2023,10,2858,4.4,Great place with excellent beaches.,2,spiritual,Varanasi
147,Varanasi,2023,10,2858,4.4,Must visit for culture lovers.,2,spiritual,Varanasi
189,Varanasi,2023,10,2858,3.6,Peaceful and beautiful scenery.,2,spiritual,Varanasi
171,Varanasi,2023,10,2858,3.1,Good food and hotels.,2,spiritual,Varanasi
195,Varanasi,2023,10,2858,4.8,Budget-friendly and great food.,2,spiritual,Varanasi
113,Kerala,2023,10,2676,4.7,Great place with excellent beaches.,3,backwater,Kerala
109,Kerala,2023,10,2676,3.5,Not well maintained in some areas.,3,backwater,Kerala
164,Kerala,2023,10,2676,3.6,Not well maintained in some areas.,3,backwater,Kerala
127,Kerala,2023,10,2676,4.1,Budget-friendly and great food.,3,backwater,Kerala
103,Kerala,2023,10,2676,4.2,Great place with excellent beaches.,3,backwater,Kerala
145,Rishikesh,2023,10,2248,4.0,Good food and hotels.,2,adventure,Rishikesh
176,Rishikesh,2023,10,2248,4.1,Not well maintained in some areas.,2,adventure,Rishikesh
143,Rishikesh,2023,10,2248,4.1,Peaceful and beautiful scenery.,2,adventure,Rishikesh
163,Rishikesh,2023,10,2248,4.4,Adventure sports were thrilling.,2,adventure,Rishikesh
126,Rishikesh,2023,10,2248,4.3,Adventure sports were thrilling.,2,adventure,Rishikesh
137,Goa,2023,11,5013,3.7,Good food and hotels.,3,beach,Goa
140,Goa,2023,11,5013,4.2,Peaceful and beautiful scenery.,3,beach,Goa
125,Goa,2023,11,5013,4.5,Good food and hotels.,3,beach,Goa
104,Goa,2023,11,5013,4.0,Peaceful and beautiful scenery.,3,beach,Goa
145,Goa,2023,11,5013,5.0,Budget-friendly and great food.,3,beach,Goa
157,Manali,2023,11,1886,4.4,Too crowded during holidays.,2,mountain,Manali
148,Manali,2023,11,1886,4.2,Good food and hotels.,2,mountain,Manali
194,Manali,2023,11,1886,4.6,Too crowded during holidays.,2,mountain,Manali
183,Manali,2023,11,1886,4.0,Peaceful and beautiful scenery.,2,mountain,Manali
133,Manali,2023,11,1886,3.8,Good food and hotels.,2,mountain,Manali
137,Jaipur,2023,11,4811,3.8,Too crowded during holidays.,2,culture,Jaipur
126,Jaipur,2023,11,4811,4.1,Budget-friendly and great food.,2,culture,Jaipur
171,Jaipur,2023,11,4811,4.0,Great place with excellent beaches.,2,culture,Jaipur
154,Jaipur,2023,11,4811,4.4,Too crowded during holidays.,2,culture,Jaipur
133,Jaipur,2023,11,4811,3.6,Budget-friendly and great food.,2,culture,Jaipur
187,Varanasi,2023,11,2477,4.3,Budget-friendly and great food.,2,spiritual,Varanasi
198,Varanasi,2023,11,2477,3.6,Peaceful and beautiful scenery.,2,spiritual,Varanasi
178,Varanasi,2023,11,2477,3.7,Must visit for culture lovers.,2,spiritual,Varanasi
118,Varanasi,2023,11,2477,3.5,Peaceful and beautiful scenery.,2,spiritual,Varanasi
125,Varanasi,2023,11,2477,4.7,Not well maintained in some areas.,2,spiritual,Varanasi
199,Kerala,2023,11,4390,3.7,Adventure sports were thrilling.,3,backwater,Kerala
189,Kerala,2023,11,4390,3.6,"Amazing views, perfect for families.",3,backwater,Kerala
108,Kerala,2023,11,4390,3.5,Great place with excellent beaches.,3,backwater,Kerala
190,Kerala,2023,11,4390,3.9,Adventure sports were thrilling.,3,backwater,Kerala
174,Kerala,2023,11,4390,3.4,Must visit for culture lovers.,3,backwater,Kerala
124,Rishikesh,2023,11,2200,3.8,Excellent hospitality.,2,adventure,Rishikesh
170,Rishikesh,2023,11,2200,5.0,Not well maintained in some areas.,2,adventure,Rishikesh
183,Rishikesh,2023,11,2200,4.1,Not well maintained in some areas.,2,adventure,Rishikesh
190,Rishikesh,2023,11,2200,3.1,Budget-friendly and great food.,2,adventure,Rishikesh
147,Rishikesh,2023,11,2200,3.5,Adventure sports were thrilling.,2,adventure,Rishikesh
138,Goa,2023,12,4477,4.4,Not well maintained in some areas.,3,beach,Goa
147,Goa,2023,12,4477,3.5,Adventure sports were thrilling.,3,beach,Goa
185,Goa,2023,12,4477,3.5,Budget-friendly and great food.,3,beach,Goa
113,Goa,2023,12,4477,4.0,Good food and hotels.,3,beach,Goa
184,Goa,2023,12,4477,4.1,Must visit for culture lovers.,3,beach,Goa
130,Manali,2023,12,2443,3.7,Adventure sports were thrilling.,2,mountain,Manali
125,Manali,2023,12,2443,3.9,Not well maintained in some areas.,2,mountain,Manali
151,Manali,2023,12,2443,4.0,Too crowded during holidays.,2,mountain,Manali
162,Manali,2023,12,2443,4.3,Great place with excellent beaches.,2,mountain,Manali
167,Manali,2023,12,2443,4.5,Great place with excellent beaches.,2,mountain,Manali
135,Jaipur,2023,12,3911,4.5,Adventure sports were thrilling.,2,culture,Jaipur
178,Jaipur,2023,12,3911,4.6,Great place with excellent beaches.,2,culture,Jaipur
188,Jaipur,2023,12,3911,4.9,Great place with excellent beaches.,2,culture,Jaipur
189,Jaipur,2023,12,3911,3.6,Not well maintained in some areas.,2,culture,Jaipur
111,Jaipur,2023,12,3911,4.0,Excellent hospitality.,2,culture,Jaipur
167,Varanasi,2023,12,2803,3.6,Adventure sports were thrilling.,2,spiritual,Varanasi
149,Varanasi,2023,12,2803,4.0,Good food and hotels.,2,spiritual,Varanasi
102,Varanasi,2023,12,2803,3.6,Must visit for culture lovers.,2,spiritual,Varanasi
108,Varanasi,2023,12,2803,3.5,Must visit for culture lovers.,2,spiritual,Varanasi
172,Varanasi,2023,12,2803,4.1,Adventure sports were thrilling.,2,spiritual,Varanasi
115,Kerala,2023,12,4245,3.4,Excellent hospitality.,3,backwater,Kerala
168,Kerala,2023,12,4245,4.8,Too crowded during holidays.,3,backwater,Kerala
175,Kerala,2023,12,4245,3.5,Excellent hospitality.,3,backwater,Kerala
120,Kerala,2023,12,4245,3.5,Must visit for culture lovers.,3,backwater,Kerala
185,Kerala,2023,12,4245,4.0,Budget-friendly and great food.,3,backwater,Kerala
119,Rishikesh,2023,12,2072,3.3,Too crowded during holidays.,2,adventure,Rishikesh
108,Rishikesh,2023,12,2072,4.5,Too crowded during holidays.,2,adventure,Rishikesh
129,Rishikesh,2023,12,2072,4.2,Good food and hotels.,2,adventure,Rishikesh
127,Rishikesh,2023,12,2072,3.7,Peaceful and beautiful scenery.,2,adventure,Rishikesh
118,Rishikesh,2023,12,2072,3.2,Excellent hospitality.,2,adventure,Rishikesh
